"Theme","Topic","Author","Posted","Link","Views_20230822_004356","Replies_20230822_004356","Views_20230822_014849","Replies_20230822_014849","Views_20230822_022220","Replies_20230822_022220","Views_20230822_031714","Replies_20230822_031714","Views_20230822_041813","Replies_20230822_041813","Views_20230822_051618","Replies_20230822_051618","Views_20230822_061944","Replies_20230822_061944","Views_20230822_071624","Replies_20230822_071624","Views_20230822_081851","Replies_20230822_081851","Views_20230822_091735","Replies_20230822_091735","Views_20230822_101732","Replies_20230822_101732","Views_20230822_111513","Replies_20230822_111513","Views_20230822_122334","Replies_20230822_122334"
"Announcements & Nutritionists needed","ACF is looking A CONSULTANT FOR A STUDY ON RUTF","Michael ALVES","2015-09-02","https://www.en-net.org/question/1911.aspx",10104,NA,10105,NA,10105,NA,10105,NA,10105,NA,10105,NA,10105,NA,10105,NA,10105,NA,10105,NA,10105,NA,10105,NA,10105,NA
"Announcements & Nutritionists needed","ACF is looking for a A DEPUTY NUTRITION CLUSTER COORDINATOR in Afghanistan","Marie Lecuyer","2014-07-04","https://www.en-net.org/question/1413.aspx",9143,NA,9143,NA,9143,NA,9143,NA,9143,NA,9143,NA,9143,NA,9143,NA,9143,NA,9143,NA,9144,NA,9144,NA,9144,NA
"Announcements & Nutritionists needed","ACF is looking for a A HEAD OF NUTRITION AND HEALTH DEPARTMENT in Afghanistan","Michael ALVES","2014-04-08","https://www.en-net.org/question/1333.aspx",8645,NA,8645,NA,8645,NA,8645,NA,8645,NA,8645,NA,8645,NA,8645,NA,8645,NA,8645,NA,8645,NA,8645,NA,8645,NA
"Announcements & Nutritionists needed","ACF is looking for a A HEALTH SYSTEM STRENGTHENING EXPERT in Afghanistan","Marie Lecuyer","2014-07-30","https://www.en-net.org/question/1431.aspx",9001,NA,9001,NA,9001,NA,9001,NA,9001,NA,9001,NA,9001,NA,9001,NA,9001,NA,9001,NA,9001,NA,9001,NA,9001,NA
"Announcements & Nutritionists needed","ACF is looking for a A HEALTH SYSTEM STRENGTHENING EXPERT in Afghanistan","Marie Lecuyer","2014-10-21","https://www.en-net.org/question/1508.aspx",9161,NA,9161,NA,9161,NA,9161,NA,9161,NA,9161,NA,9161,NA,9161,NA,9161,NA,9161,NA,9161,NA,9161,NA,9161,NA
"Announcements & Nutritionists needed","ACF is looking for a A HEALTH SYSTEM STRENGTHENING EXPERT in AFGHANISTAN","Marie Lecuyer","2014-12-03","https://www.en-net.org/question/1558.aspx",9092,NA,9092,NA,9092,NA,9092,NA,9092,NA,9092,NA,9092,NA,9092,NA,9092,NA,9092,NA,9092,NA,9092,NA,9092,NA
"Announcements & Nutritionists needed","ACF is looking for a A MENTAL HEALTH AND CARE PRACTICES HEAD OF DEPARTMENT - YEMEN","Marie Lecuyer","2014-05-07","https://www.en-net.org/question/1360.aspx",9231,NA,9231,NA,9231,NA,9231,NA,9231,NA,9231,NA,9231,NA,9231,NA,9231,NA,9231,NA,9231,NA,9231,NA,9231,NA
"Announcements & Nutritionists needed","ACF is looking for a A NUTRITION AND HEALTH COORDINATOR - SOMALIA based in Kenya","Marie Lecuyer","2014-05-15","https://www.en-net.org/question/1368.aspx",9505,NA,9505,NA,9505,NA,9505,NA,9505,NA,9505,NA,9505,NA,9505,NA,9505,NA,9505,NA,9505,NA,9505,NA,9505,NA
"Announcements & Nutritionists needed","ACF is looking for a A NUTRITION AND HEALTH PROGRAM MANAGER – SMART SURVEY in INDIA (Orissa state)","Marie Lecuyer","2014-03-27","https://www.en-net.org/question/1319.aspx",9586,NA,9586,NA,9586,NA,9586,NA,9586,NA,9586,NA,9586,NA,9586,NA,9586,NA,9586,NA,9586,NA,9586,NA,9586,NA
"Announcements & Nutritionists needed","ACF is looking for a A NUTRITION AND HEALTH PROGRAM MANAGER in LIBERIA","Marie Lecuyer","2014-11-19","https://www.en-net.org/question/1544.aspx",9805,NA,9805,NA,9805,NA,9805,NA,9805,NA,9805,NA,9805,NA,9805,NA,9805,NA,9805,NA,9805,NA,9805,NA,9805,NA
"Announcements & Nutritionists needed","ACF is looking for a A NUTRITIONAL CAUSAL ANALYSIS EXPERT - AFGHANISTAN","Marie Lecuyer","2014-06-06","https://www.en-net.org/question/1389.aspx",9146,NA,9146,NA,9146,NA,9146,NA,9146,NA,9146,NA,9146,NA,9146,NA,9146,NA,9146,NA,9147,NA,9147,NA,9147,NA
"Announcements & Nutritionists needed","ACF is looking for a A NUTRITIONAL CAUSAL ANALYSIS EXPERT - YEMEN","Marie Lecuyer","2014-03-12","https://www.en-net.org/question/1298.aspx",9752,NA,9752,NA,9752,NA,9752,NA,9752,NA,9752,NA,9752,NA,9752,NA,9752,NA,9752,NA,9752,NA,9752,NA,9752,NA
"Announcements & Nutritionists needed","ACF is looking for a A PSYCHOLOGIST - MENTAL HEALTH AND CARE PRACTICES EXPERT in Afghanistan","Marie Lecuyer","2014-07-04","https://www.en-net.org/question/1412.aspx",9417,NA,9418,NA,9418,NA,9418,NA,9419,NA,9419,NA,9419,NA,9419,NA,9419,NA,9419,NA,9419,NA,9419,NA,9419,NA
"Announcements & Nutritionists needed","ACF is looking for A FLYING MENTAL HEALTH AND CARE PRACTICES COORDINATOR","Marie Lecuyer","2014-07-02","https://www.en-net.org/question/1408.aspx",9085,NA,9085,NA,9085,NA,9085,NA,9085,NA,9085,NA,9085,NA,9085,NA,9085,NA,9085,NA,9085,NA,9085,NA,9085,NA
"Announcements & Nutritionists needed","ACF is looking for A HEAD OF HUMAN RESOURCES DEPARTMENT in Afghanistan","Marie Lecuyer","2014-03-19","https://www.en-net.org/question/1305.aspx",8964,NA,8964,NA,8964,NA,8964,NA,8964,NA,8964,NA,8964,NA,8964,NA,8965,NA,8965,NA,8965,NA,8965,NA,8965,NA
"Announcements & Nutritionists needed","ACF is looking for A HEAD OF RESEARCH PROJECT - NIAP","Michael ALVES","2014-03-26","https://www.en-net.org/question/1318.aspx",8770,NA,8770,NA,8770,NA,8770,NA,8770,NA,8770,NA,8770,NA,8770,NA,8770,NA,8770,NA,8770,NA,8770,NA,8770,NA
"Announcements & Nutritionists needed","ACF is looking for A HEALTH PROGRAM DEPUTY COORDINATOR in SIERRA LEONE","Marie Lecuyer","2015-03-17","https://www.en-net.org/question/1651.aspx",8788,NA,8788,NA,8788,NA,8788,NA,8788,NA,8788,NA,8788,NA,8788,NA,8788,NA,8788,NA,8788,NA,8788,NA,8788,NA
"Announcements & Nutritionists needed","ACF is looking for A HEALTH SYSTEM STRENGTHENING PROGRAM MANAGER in Afghanistan","Michael ALVES","2014-09-11","https://www.en-net.org/question/1475.aspx",9153,NA,9153,NA,9153,NA,9153,NA,9153,NA,9153,NA,9153,NA,9153,NA,9153,NA,9153,NA,9153,NA,9153,NA,9153,NA
"Announcements & Nutritionists needed","ACF is looking for A HEALTH SYSTEM STRENGTHENING SENIOR PROGRAM MANAGER - AFGHANISTAN","Marie Lecuyer","2014-05-19","https://www.en-net.org/question/1373.aspx",8776,NA,8776,NA,8776,NA,8776,NA,8776,NA,8776,NA,8776,NA,8776,NA,8776,NA,8776,NA,8776,NA,8776,NA,8776,NA
"Announcements & Nutritionists needed","ACF is looking for a Link NCA PROJECT COORDINATOR","Julien Morel","2015-02-22","https://www.en-net.org/question/1629.aspx",9279,NA,9279,NA,9279,NA,9279,NA,9279,NA,9279,NA,9279,NA,9279,NA,9279,NA,9279,NA,9279,NA,9279,NA,9279,NA
"Announcements & Nutritionists needed","ACF is looking for A LOGISTICS, FINANCE AND HUMAN RESOURCES MANAGER in AFGHANISTAN","Marie Lecuyer","2014-05-07","https://www.en-net.org/question/1356.aspx",9456,NA,9456,NA,9456,NA,9456,NA,9456,NA,9456,NA,9456,NA,9456,NA,9456,NA,9456,NA,9456,NA,9456,NA,9456,NA
"Announcements & Nutritionists needed","ACF is looking for A MEDICAL DOCTOR in Myanmar","Marie Lecuyer","2014-12-19","https://www.en-net.org/question/1577.aspx",8486,NA,8486,NA,8486,NA,8486,NA,8486,NA,8486,NA,8486,NA,8486,NA,8486,NA,8486,NA,8486,NA,8486,NA,8486,NA
"Announcements & Nutritionists needed","ACF is looking for a MEDICAL DOCTOR in Myanmar","Marie Lecuyer","2015-01-28","https://www.en-net.org/question/1598.aspx",8122,NA,8122,NA,8122,NA,8122,NA,8122,NA,8122,NA,8122,NA,8122,NA,8122,NA,8122,NA,8122,NA,8122,NA,8122,NA
"Announcements & Nutritionists needed","ACF is looking for a MEDICAL DOCTOR in Myanmar","Marie Lecuyer","2015-02-18","https://www.en-net.org/question/1624.aspx",9006,NA,9006,NA,9006,NA,9006,NA,9006,NA,9006,NA,9007,NA,9007,NA,9007,NA,9007,NA,9007,NA,9007,NA,9007,NA
"Announcements & Nutritionists needed","ACF is looking for a MEDICAL DOCTOR in Myanmar","Michael ALVES","2014-09-11","https://www.en-net.org/question/1474.aspx",9191,NA,9191,NA,9191,NA,9191,NA,9191,NA,9191,NA,9191,NA,9191,NA,9191,NA,9191,NA,9191,NA,9191,NA,9191,NA
"Announcements & Nutritionists needed","ACF is looking for A MENTAL HEALTH AND CARE PRACTICES COORDINATOR in BANGLADESH","Michael ALVES","2014-04-18","https://www.en-net.org/question/1345.aspx",9473,NA,9473,NA,9473,NA,9473,NA,9473,NA,9473,NA,9473,NA,9474,NA,9475,NA,9475,NA,9475,NA,9475,NA,9475,NA
"Announcements & Nutritionists needed","ACF is looking for A MOTHER AND CHILD AND NUTRITION TECHNICAL COORDINATOR in Haiti","Michael ALVES","2015-05-11","https://www.en-net.org/question/1724.aspx",9165,NA,9165,NA,9166,NA,9166,NA,9166,NA,9166,NA,9166,NA,9166,NA,9166,NA,9166,NA,9166,NA,9166,NA,9166,NA
"Announcements & Nutritionists needed","ACF is looking for A NUTRITION & HEALTH COORDINATOR (AFGHANISTAN)","Michael ALVES","2017-05-15","https://www.en-net.org/question/2931.aspx",8477,NA,8477,NA,8477,NA,8477,NA,8477,NA,8477,NA,8477,NA,8477,NA,8477,NA,8477,NA,8477,NA,8477,NA,8477,NA
"Announcements & Nutritionists needed","ACF IS LOOKING FOR A NUTRITION & HEALTH COORDINATOR IN BANGLADESH !!!","Michael ALVES","2016-06-24","https://www.en-net.org/question/2535.aspx",8430,NA,8430,NA,8430,NA,8430,NA,8430,NA,8430,NA,8430,NA,8430,NA,8430,NA,8430,NA,8430,NA,8430,NA,8430,NA
"Announcements & Nutritionists needed","ACF IS LOOKING FOR A NUTRITION & HEALTH COORDINATOR IN YEMEN","Michael ALVES","2017-03-01","https://www.en-net.org/question/2824.aspx",7943,NA,7943,NA,7943,NA,7943,NA,7943,NA,7943,NA,7943,NA,7943,NA,7943,NA,7943,NA,7943,NA,7943,NA,7943,NA
"Announcements & Nutritionists needed","ACF is looking for A NUTRITION & HEALTH TECHNICAL ADVISOR (Yemen, Iraq, Kurdistan, Jordan and Djibouti)","Michael ALVES","2017-04-24","https://www.en-net.org/question/2902.aspx",7789,NA,7789,NA,7789,NA,7789,NA,7789,NA,7789,NA,7789,NA,7789,NA,7789,NA,7789,NA,7789,NA,7789,NA,7789,NA
"Announcements & Nutritionists needed","ACF is looking for A NUTRITION AND HEALTH COORDINATOR - FLYING","Marie Lecuyer","2015-03-25","https://www.en-net.org/question/1662.aspx",9555,NA,9555,NA,9555,NA,9555,NA,9555,NA,9555,NA,9555,NA,9555,NA,9555,NA,9555,NA,9555,NA,9555,NA,9555,NA
"Announcements & Nutritionists needed","ACF is looking for A NUTRITION AND HEALTH COORDINATOR - LIBERIA","Michael ALVES","2015-05-22","https://www.en-net.org/question/1741.aspx",9568,NA,9568,NA,9569,NA,9569,NA,9569,NA,9569,NA,9569,NA,9569,NA,9569,NA,9569,NA,9569,NA,9569,NA,9569,NA
"Announcements & Nutritionists needed","ACF is looking for A NUTRITION AND HEALTH COORDINATOR in Aghanistan","Marie Lecuyer","2014-05-07","https://www.en-net.org/question/1359.aspx",8794,NA,8794,NA,8794,NA,8794,NA,8794,NA,8794,NA,8794,NA,8794,NA,8794,NA,8794,NA,8794,NA,8794,NA,8794,NA
"Announcements & Nutritionists needed","ACF is looking for A NUTRITION AND HEALTH COORDINATOR in Ethiopia","Marie Lecuyer","2015-03-17","https://www.en-net.org/question/1650.aspx",9067,NA,9067,NA,9067,NA,9067,NA,9067,NA,9067,NA,9067,NA,9067,NA,9067,NA,9067,NA,9067,NA,9067,NA,9067,NA
"Announcements & Nutritionists needed","ACF is looking for A NUTRITION AND HEALTH COORDINATOR in MYANMAR","Michael ALVES","2015-08-31","https://www.en-net.org/question/1904.aspx",9204,NA,9204,NA,9204,NA,9204,NA,9204,NA,9204,NA,9204,NA,9204,NA,9204,NA,9204,NA,9204,NA,9204,NA,9204,NA
"Announcements & Nutritionists needed","ACF is looking for A NUTRITION AND HEALTH COORDINATOR in SIERRA LEONE","Marie Lecuyer","2014-12-17","https://www.en-net.org/question/1571.aspx",9228,NA,9228,NA,9228,NA,9228,NA,9228,NA,9228,NA,9228,NA,9228,NA,9228,NA,9228,NA,9228,NA,9228,NA,9228,NA
"Announcements & Nutritionists needed","ACF is looking for A NUTRITION AND HEALTH COORDINATOR in YEMEN","Marie Lecuyer","2015-02-11","https://www.en-net.org/question/1619.aspx",8794,NA,8794,NA,8794,NA,8794,NA,8794,NA,8794,NA,8794,NA,8794,NA,8794,NA,8794,NA,8794,NA,8794,NA,8794,NA
"Announcements & Nutritionists needed","ACF is looking for A NUTRITION AND HEALTH EXPERT in INDONESIA","Marie Lecuyer","2014-10-06","https://www.en-net.org/question/1496.aspx",9323,NA,9323,NA,9323,NA,9323,NA,9323,NA,9323,NA,9323,NA,9323,NA,9324,NA,9324,NA,9324,NA,9324,NA,9324,NA
"Announcements & Nutritionists needed","ACF is looking for A NUTRITION AND HEALTH MONITORING AND EVALUATION PROGRAM MANAGER in AFGHANISTAN","Marie Lecuyer","2014-05-21","https://www.en-net.org/question/1377.aspx",8844,NA,8844,NA,8844,NA,8844,NA,8844,NA,8844,NA,8844,NA,8844,NA,8844,NA,8845,NA,8845,NA,8845,NA,8845,NA
"Announcements & Nutritionists needed","ACF is looking for A NUTRITION AND HEALTH MONITORING AND EVALUATION PROGRAM MANAGER in Afghanistan","Marie Lecuyer","2014-07-02","https://www.en-net.org/question/1407.aspx",9024,NA,9024,NA,9024,NA,9024,NA,9024,NA,9024,NA,9024,NA,9024,NA,9024,NA,9024,NA,9024,NA,9024,NA,9024,NA
"Announcements & Nutritionists needed","ACF is looking for A NUTRITION AND HEALTH MONITORING AND EVALUATION PROGRAM MANAGER in Afghanistan","Michael ALVES","2014-09-11","https://www.en-net.org/question/1476.aspx",8790,NA,8790,NA,8790,NA,8790,NA,8790,NA,8790,NA,8790,NA,8790,NA,8790,NA,8790,NA,8790,NA,8790,NA,8790,NA
"Announcements & Nutritionists needed","ACF is looking for A NUTRITION AND HEALTH PROGRAM MANAGER  in  MYANMAR","Marie Lecuyer","2015-02-16","https://www.en-net.org/question/1621.aspx",8671,NA,8671,NA,8671,NA,8671,NA,8671,NA,8671,NA,8671,NA,8671,NA,8671,NA,8671,NA,8671,NA,8671,NA,8671,NA
"Announcements & Nutritionists needed","ACF is looking for A NUTRITION AND HEALTH PROGRAM MANAGER - FLYING","Marie Lecuyer","2015-03-25","https://www.en-net.org/question/1663.aspx",8845,NA,8845,NA,8845,NA,8845,NA,8845,NA,8845,NA,8845,NA,8845,NA,8845,NA,8845,NA,8845,NA,8845,NA,8845,NA
"Announcements & Nutritionists needed","ACF is looking for A NUTRITION AND HEALTH PROGRAM MANAGER – SMART SURVEY in India (Burhanpur District (Madhya Pradesh) and Baran District (Rajasthan))","Marie Lecuyer","2014-03-27","https://www.en-net.org/question/1320.aspx",9727,NA,9727,NA,9727,NA,9727,NA,9727,NA,9727,NA,9727,NA,9727,NA,9727,NA,9727,NA,9727,NA,9727,NA,9727,NA
"Announcements & Nutritionists needed","ACF is looking for A NUTRITION AND HEALTH PROGRAM MANAGER – SMART SURVEY in MYANMAR","Marie Lecuyer","2014-03-27","https://www.en-net.org/question/1321.aspx",8788,NA,8788,NA,8788,NA,8788,NA,8788,NA,8788,NA,8788,NA,8788,NA,8788,NA,8788,NA,8788,NA,8788,NA,8788,NA
"Announcements & Nutritionists needed","ACF is looking for A NUTRITION AND HEALTH PROGRAM MANAGER – SMART SURVEY in YEMEN","Michael ALVES","2014-04-03","https://www.en-net.org/question/1328.aspx",9186,NA,9186,NA,9186,NA,9186,NA,9186,NA,9186,NA,9186,NA,9186,NA,9186,NA,9186,NA,9186,NA,9186,NA,9186,NA
"Announcements & Nutritionists needed","ACF is looking for A NUTRITION AND HEALTH PROGRAM MANAGER in  LIBERIA","Michael ALVES","2015-09-02","https://www.en-net.org/question/1913.aspx",9272,NA,9272,NA,9272,NA,9273,NA,9273,NA,9273,NA,9273,NA,9273,NA,9273,NA,9273,NA,9273,NA,9274,NA,9274,NA
"Announcements & Nutritionists needed","ACF is looking for A NUTRITION AND HEALTH PROGRAM MANAGER in Ethiopia","Marie Lecuyer","2014-03-19","https://www.en-net.org/question/1309.aspx",9236,NA,9236,NA,9236,NA,9236,NA,9237,NA,9237,NA,9237,NA,9237,NA,9237,NA,9237,NA,9237,NA,9237,NA,9237,NA
"Announcements & Nutritionists needed","ACF is looking for A NUTRITION AND HEALTH PROGRAM MANAGER in MYANMAR","Michael ALVES","2014-09-18","https://www.en-net.org/question/1482.aspx",8884,NA,8884,NA,8884,NA,8884,NA,8884,NA,8884,NA,8884,NA,8884,NA,8884,NA,8884,NA,8884,NA,8884,NA,8884,NA
"Announcements & Nutritionists needed","ACF is looking for A NUTRITION AND HEALTH PROGRAM MANAGER in MYANMAR","Michael ALVES","2015-08-26","https://www.en-net.org/question/1894.aspx",9011,NA,9011,NA,9011,NA,9011,NA,9011,NA,9011,NA,9011,NA,9011,NA,9011,NA,9011,NA,9011,NA,9011,NA,9011,NA
"Announcements & Nutritionists needed","ACF is looking for A NUTRITION AND HEALTH PROGRAM MANAGER in Sierra Leone","Marie Lecuyer","2014-08-04","https://www.en-net.org/question/1436.aspx",8674,NA,8674,NA,8674,NA,8674,NA,8674,NA,8674,NA,8674,NA,8674,NA,8674,NA,8674,NA,8674,NA,8674,NA,8674,NA
"Announcements & Nutritionists needed","ACF is looking for A NUTRITION AND HEALTH PROGRAM MANAGER in SIERRA LEONE","Marie LECUYER","2015-03-20","https://www.en-net.org/question/1658.aspx",8948,NA,8948,NA,8948,NA,8949,NA,8949,NA,8949,NA,8949,NA,8949,NA,8949,NA,8949,NA,8949,NA,8949,NA,8949,NA
"Announcements & Nutritionists needed","ACF is looking for A NUTRITION AND HEALTH PROGRAM MANAGER in YEMEN","Marie Lecuyer","2015-02-11","https://www.en-net.org/question/1618.aspx",9073,NA,9073,NA,9073,NA,9073,NA,9073,NA,9073,NA,9073,NA,9073,NA,9073,NA,9073,NA,9073,NA,9073,NA,9073,NA
"Announcements & Nutritionists needed","ACF is looking for A NUTRITION AND HEALTH PROGRAM MANAGER in Yemen (Aden)","Michael ALVES","2015-08-28","https://www.en-net.org/question/1902.aspx",9230,NA,9230,NA,9230,NA,9230,NA,9230,NA,9230,NA,9230,NA,9230,NA,9230,NA,9230,NA,9230,NA,9230,NA,9230,NA
"Announcements & Nutritionists needed","ACF IS LOOKING FOR A NUTRITION COORDINATOR IN AFGHANISTAN !!!","Michael ALVES","2016-06-06","https://www.en-net.org/question/2508.aspx",8703,NA,8703,NA,8703,NA,8703,NA,8703,NA,8703,NA,8703,NA,8703,NA,8703,NA,8703,NA,8703,NA,8703,NA,8703,NA
"Announcements & Nutritionists needed","ACF is looking for A NUTRITION SURVEILLANCE EXPERT - SIERRA LEONE","Marie LECUYER","2015-03-20","https://www.en-net.org/question/1657.aspx",9651,NA,9651,NA,9651,NA,9651,NA,9651,NA,9651,NA,9651,NA,9651,NA,9651,NA,9651,NA,9651,NA,9651,NA,9651,NA
"Announcements & Nutritionists needed","ACF is looking for A NUTRITION SURVEILLANCE EXPERT in Sierra Leone","Marie Lecuyer","2014-02-27","https://www.en-net.org/question/1284.aspx",9258,NA,9258,NA,9258,NA,9258,NA,9258,NA,9258,NA,9258,NA,9258,NA,9258,NA,9258,NA,9258,NA,9258,NA,9258,NA
"Announcements & Nutritionists needed","ACF is looking for A NUTRITION SURVEILLANCE EXPERT in Sierra Leone","Marie Lecuyer","2014-05-14","https://www.en-net.org/question/1365.aspx",9626,NA,9626,NA,9626,NA,9626,NA,9626,NA,9626,NA,9626,NA,9626,NA,9626,NA,9626,NA,9626,NA,9626,NA,9626,NA
"Announcements & Nutritionists needed","ACF is looking for A NUTRITION TRAINING EXPERT in  AFGHANISTAN","Marie Lecuyer","2015-04-09","https://www.en-net.org/question/1679.aspx",8817,NA,8817,NA,8817,NA,8817,NA,8817,NA,8817,NA,8817,NA,8817,NA,8818,NA,8818,NA,8818,NA,8818,NA,8818,NA
"Announcements & Nutritionists needed","ACF is looking for A NUTRITIONAL CAUSAL ANALYSIS EXPERT in ETHIOPIA","Michael ALVES","2015-09-02","https://www.en-net.org/question/1910.aspx",9466,NA,9466,NA,9466,NA,9466,NA,9466,NA,9466,NA,9466,NA,9466,NA,9466,NA,9466,NA,9466,NA,9466,NA,9467,NA
"Announcements & Nutritionists needed","ACF IS LOOKING FOR A PROGRAM MANAGER IN MAIDUGURI- NIGERIA","Anonymous 3817","2016-07-15","https://www.en-net.org/question/2554.aspx",8878,NA,8878,NA,8878,NA,8878,NA,8878,NA,8878,NA,8878,NA,8878,NA,8878,NA,8878,NA,8878,NA,8878,NA,8878,NA
"Announcements & Nutritionists needed","ACF is looking for A PSYCHOLOGIST - MENTAL HEALTH & CARE PRACTICES PROGRAMME MANAGER in Myanmar","Michael ALVES","2014-09-11","https://www.en-net.org/question/1478.aspx",9626,NA,9626,NA,9626,NA,9626,NA,9626,NA,9626,NA,9626,NA,9626,NA,9626,NA,9626,NA,9626,NA,9626,NA,9626,NA
"Announcements & Nutritionists needed","ACF is looking for a psychologist head of research project","Michael ALVES","2014-02-06","https://www.en-net.org/question/1266.aspx",8557,NA,8557,NA,8557,NA,8557,NA,8557,NA,8557,NA,8557,NA,8557,NA,8557,NA,8557,NA,8557,NA,8557,NA,8557,NA
"Announcements & Nutritionists needed","ACF is looking for A PSYCHOLOGIST MENTAL HEALTH AND CARE PRACTICES COORDINATOR in JORDAN","Marie Lecuyer","2014-06-16","https://www.en-net.org/question/1393.aspx",8955,NA,8955,NA,8955,NA,8955,NA,8955,NA,8955,NA,8955,NA,8955,NA,8955,NA,8955,NA,8955,NA,8955,NA,8955,NA
"Announcements & Nutritionists needed","ACF IS LOOKING FOR A ROVING NUTRITION & HEALTH EXPERT - ASIA","Michael ALVES","2016-11-16","https://www.en-net.org/question/2739.aspx",9026,NA,9026,NA,9026,NA,9026,NA,9026,NA,9026,NA,9026,NA,9026,NA,9026,NA,9026,NA,9026,NA,9026,NA,9026,NA
"Announcements & Nutritionists needed","ACF is looking for A SMART ROVING SURVEY PROGRAM MANAGER","Michael ALVES","2015-05-11","https://www.en-net.org/question/1725.aspx",9662,NA,9662,NA,9663,NA,9663,NA,9663,NA,9663,NA,9663,NA,9663,NA,9663,NA,9663,NA,9663,NA,9663,NA,9663,NA
"Announcements & Nutritionists needed","ACF is looking for A SQUEAC OFFICER in AFGHANISTAN","Marie Lecuyer","2014-05-21","https://www.en-net.org/question/1376.aspx",8614,NA,8614,NA,8614,NA,8614,NA,8614,NA,8614,NA,8614,NA,8614,NA,8614,NA,8614,NA,8614,NA,8614,NA,8614,NA
"Announcements & Nutritionists needed","ACF is looking for A SQUEAC OFFICER in Afghanistan","Michael ALVES","2015-06-30","https://www.en-net.org/question/1812.aspx",8660,NA,8660,NA,8660,NA,8660,NA,8660,NA,8660,NA,8660,NA,8660,NA,8660,NA,8660,NA,8660,NA,8660,NA,8660,NA
