"Theme","Topic","Author","Posted","Link","Views_20240626_005715","Replies_20240626_005715","Views_20240626_021111","Replies_20240626_021111","Views_20240626_024324","Replies_20240626_024324","Views_20240626_032728","Replies_20240626_032728","Views_20240626_042610","Replies_20240626_042610","Views_20240626_052522","Replies_20240626_052522","Views_20240626_072458","Replies_20240626_072458","Views_20240626_082651","Replies_20240626_082651","Views_20240626_092757","Replies_20240626_092757","Views_20240626_102428","Replies_20240626_102428","Views_20240626_112323","Replies_20240626_112323","Views_20240626_123417","Replies_20240626_123417","Views_20240626_132838","Replies_20240626_132838"
"Announcements & Nutritionists needed","ACDI/VOCA is seeking a D.C.-based Associate Director, Social & Behavior Change","Tamsin","2015-01-15","https://www.en-net.org/question/1588.aspx",9407,NA,9408,NA,9408,NA,9409,NA,9409,NA,9409,NA,9411,NA,9411,NA,9411,NA,9412,NA,9412,NA,9412,NA,9412,NA
"Announcements & Nutritionists needed","ACF and WFP are seeking an external consultant on “Cash and Nutrition”","Magda HENNEBO","2017-08-02","https://www.en-net.org/question/3012.aspx",9242,NA,9242,NA,9242,NA,9243,NA,9243,NA,9245,NA,9247,NA,9248,NA,9248,NA,9248,NA,9248,NA,9248,NA,9249,NA
"Announcements & Nutritionists needed","ACF DRC is looking for a Head of Nutritional Surveillance Department","Anonymous 41056","2022-06-23","https://www.en-net.org/question/4600.aspx",1327,NA,1328,NA,1328,NA,1328,NA,1328,NA,1329,NA,1329,NA,1331,NA,1331,NA,1331,NA,1331,NA,1331,NA,1331,NA
"Announcements & Nutritionists needed","ACF is lookinf for A NUTRITION AND HEALTH PROGRAM MANAGER in YEMEN","Michael ALVES","2015-06-29","https://www.en-net.org/question/1811.aspx",9608,NA,9608,NA,9608,NA,9609,NA,9609,NA,9609,NA,9610,NA,9611,NA,9611,NA,9611,NA,9611,NA,9611,NA,9611,NA
"Announcements & Nutritionists needed","ACF is looking A CONSULTANT FOR A STUDY ON RUTF","Michael ALVES","2015-09-02","https://www.en-net.org/question/1911.aspx",10725,NA,10725,NA,10725,NA,10725,NA,10725,NA,10725,NA,10727,NA,10728,NA,10728,NA,10728,NA,10728,NA,10728,NA,10729,NA
"Announcements & Nutritionists needed","ACF is looking for a A DEPUTY NUTRITION CLUSTER COORDINATOR in Afghanistan","Marie Lecuyer","2014-07-04","https://www.en-net.org/question/1413.aspx",9642,NA,9642,NA,9642,NA,9642,NA,9642,NA,9642,NA,9643,NA,9644,NA,9644,NA,9644,NA,9645,NA,9645,NA,9645,NA
"Announcements & Nutritionists needed","ACF is looking for a A HEAD OF NUTRITION AND HEALTH DEPARTMENT in Afghanistan","Michael ALVES","2014-04-08","https://www.en-net.org/question/1333.aspx",9068,NA,9068,NA,9068,NA,9068,NA,9068,NA,9068,NA,9069,NA,9070,NA,9070,NA,9070,NA,9070,NA,9070,NA,9070,NA
"Announcements & Nutritionists needed","ACF is looking for a A HEALTH SYSTEM STRENGTHENING EXPERT in Afghanistan","Marie Lecuyer","2014-07-30","https://www.en-net.org/question/1431.aspx",9505,NA,9506,NA,9506,NA,9506,NA,9506,NA,9506,NA,9508,NA,9509,NA,9509,NA,9509,NA,9509,NA,9509,NA,9509,NA
"Announcements & Nutritionists needed","ACF is looking for a A HEALTH SYSTEM STRENGTHENING EXPERT in Afghanistan","Marie Lecuyer","2014-10-21","https://www.en-net.org/question/1508.aspx",9651,NA,9651,NA,9651,NA,9651,NA,9651,NA,9651,NA,9652,NA,9653,NA,9653,NA,9653,NA,9653,NA,9653,NA,9654,NA
"Announcements & Nutritionists needed","ACF is looking for a A HEALTH SYSTEM STRENGTHENING EXPERT in AFGHANISTAN","Marie Lecuyer","2014-12-03","https://www.en-net.org/question/1558.aspx",9546,NA,9546,NA,9546,NA,9546,NA,9546,NA,9546,NA,9547,NA,9548,NA,9548,NA,9548,NA,9548,NA,9548,NA,9548,NA
"Announcements & Nutritionists needed","ACF is looking for a A MENTAL HEALTH AND CARE PRACTICES HEAD OF DEPARTMENT - YEMEN","Marie Lecuyer","2014-05-07","https://www.en-net.org/question/1360.aspx",9792,NA,9792,NA,9793,NA,9794,NA,9794,NA,9794,NA,9795,NA,9796,NA,9796,NA,9796,NA,9796,NA,9796,NA,9796,NA
"Announcements & Nutritionists needed","ACF is looking for a A NUTRITION AND HEALTH COORDINATOR - SOMALIA based in Kenya","Marie Lecuyer","2014-05-15","https://www.en-net.org/question/1368.aspx",9901,NA,9901,NA,9901,NA,9901,NA,9901,NA,9901,NA,9902,NA,9903,NA,9903,NA,9903,NA,9903,NA,9903,NA,9903,NA
"Announcements & Nutritionists needed","ACF is looking for a A NUTRITION AND HEALTH PROGRAM MANAGER – SMART SURVEY in INDIA (Orissa state)","Marie Lecuyer","2014-03-27","https://www.en-net.org/question/1319.aspx",10063,NA,10063,NA,10063,NA,10063,NA,10063,NA,10063,NA,10064,NA,10065,NA,10065,NA,10065,NA,10065,NA,10065,NA,10065,NA
"Announcements & Nutritionists needed","ACF is looking for a A NUTRITION AND HEALTH PROGRAM MANAGER in LIBERIA","Marie Lecuyer","2014-11-19","https://www.en-net.org/question/1544.aspx",10320,NA,10321,NA,10321,NA,10321,NA,10321,NA,10321,NA,10322,NA,10323,NA,10324,NA,10324,NA,10324,NA,10324,NA,10324,NA
"Announcements & Nutritionists needed","ACF is looking for a A NUTRITIONAL CAUSAL ANALYSIS EXPERT - AFGHANISTAN","Marie Lecuyer","2014-06-06","https://www.en-net.org/question/1389.aspx",9717,NA,9717,NA,9717,NA,9717,NA,9718,NA,9718,NA,9719,NA,9720,NA,9720,NA,9720,NA,9720,NA,9720,NA,9720,NA
"Announcements & Nutritionists needed","ACF is looking for a A NUTRITIONAL CAUSAL ANALYSIS EXPERT - YEMEN","Marie Lecuyer","2014-03-12","https://www.en-net.org/question/1298.aspx",10250,NA,10250,NA,10250,NA,10250,NA,10250,NA,10250,NA,10251,NA,10252,NA,10252,NA,10252,NA,10252,NA,10252,NA,10252,NA
"Announcements & Nutritionists needed","ACF is looking for a A PSYCHOLOGIST - MENTAL HEALTH AND CARE PRACTICES EXPERT in Afghanistan","Marie Lecuyer","2014-07-04","https://www.en-net.org/question/1412.aspx",9924,NA,9924,NA,9924,NA,9924,NA,9924,NA,9924,NA,9925,NA,9926,NA,9926,NA,9926,NA,9926,NA,9926,NA,9926,NA
"Announcements & Nutritionists needed","ACF is looking for A FLYING MENTAL HEALTH AND CARE PRACTICES COORDINATOR","Marie Lecuyer","2014-07-02","https://www.en-net.org/question/1408.aspx",9602,NA,9602,NA,9602,NA,9602,NA,9602,NA,9602,NA,9602,NA,9603,NA,9603,NA,9603,NA,9603,NA,9603,NA,9603,NA
"Announcements & Nutritionists needed","ACF is looking for A HEAD OF HUMAN RESOURCES DEPARTMENT in Afghanistan","Marie Lecuyer","2014-03-19","https://www.en-net.org/question/1305.aspx",9447,NA,9447,NA,9447,NA,9447,NA,9447,NA,9447,NA,9448,NA,9449,NA,9449,NA,9449,NA,9449,NA,9449,NA,9449,NA
"Announcements & Nutritionists needed","ACF is looking for A HEAD OF RESEARCH PROJECT - NIAP","Michael ALVES","2014-03-26","https://www.en-net.org/question/1318.aspx",9202,NA,9202,NA,9202,NA,9202,NA,9202,NA,9202,NA,9203,NA,9204,NA,9204,NA,9204,NA,9204,NA,9204,NA,9204,NA
"Announcements & Nutritionists needed","ACF is looking for A HEALTH PROGRAM DEPUTY COORDINATOR in SIERRA LEONE","Marie Lecuyer","2015-03-17","https://www.en-net.org/question/1651.aspx",9213,NA,9215,NA,9215,NA,9215,NA,9215,NA,9215,NA,9216,NA,9217,NA,9217,NA,9218,NA,9218,NA,9218,NA,9218,NA
"Announcements & Nutritionists needed","ACF is looking for A HEALTH SYSTEM STRENGTHENING PROGRAM MANAGER in Afghanistan","Michael ALVES","2014-09-11","https://www.en-net.org/question/1475.aspx",9600,NA,9600,NA,9600,NA,9600,NA,9600,NA,9600,NA,9602,NA,9603,NA,9603,NA,9603,NA,9603,NA,9603,NA,9603,NA
"Announcements & Nutritionists needed","ACF is looking for A HEALTH SYSTEM STRENGTHENING SENIOR PROGRAM MANAGER - AFGHANISTAN","Marie Lecuyer","2014-05-19","https://www.en-net.org/question/1373.aspx",9232,NA,9232,NA,9232,NA,9232,NA,9232,NA,9232,NA,9234,NA,9235,NA,9235,NA,9235,NA,9235,NA,9235,NA,9235,NA
"Announcements & Nutritionists needed","ACF is looking for a Link NCA PROJECT COORDINATOR","Julien Morel","2015-02-22","https://www.en-net.org/question/1629.aspx",9830,NA,9830,NA,9830,NA,9830,NA,9830,NA,9830,NA,9831,NA,9832,NA,9832,NA,9832,NA,9832,NA,9832,NA,9833,NA
"Announcements & Nutritionists needed","ACF is looking for A LOGISTICS, FINANCE AND HUMAN RESOURCES MANAGER in AFGHANISTAN","Marie Lecuyer","2014-05-07","https://www.en-net.org/question/1356.aspx",9994,NA,9994,NA,9994,NA,9994,NA,9994,NA,9994,NA,9995,NA,9996,NA,9996,NA,9996,NA,9996,NA,9996,NA,9996,NA
"Announcements & Nutritionists needed","ACF is looking for A MEDICAL DOCTOR in Myanmar","Marie Lecuyer","2014-12-19","https://www.en-net.org/question/1577.aspx",8917,NA,8917,NA,8917,NA,8917,NA,8917,NA,8917,NA,8918,NA,8919,NA,8919,NA,8919,NA,8919,NA,8919,NA,8919,NA
"Announcements & Nutritionists needed","ACF is looking for a MEDICAL DOCTOR in Myanmar","Marie Lecuyer","2015-01-28","https://www.en-net.org/question/1598.aspx",8512,NA,8512,NA,8512,NA,8512,NA,8512,NA,8512,NA,8513,NA,8514,NA,8514,NA,8514,NA,8514,NA,8514,NA,8514,NA
"Announcements & Nutritionists needed","ACF is looking for a MEDICAL DOCTOR in Myanmar","Marie Lecuyer","2015-02-18","https://www.en-net.org/question/1624.aspx",9393,NA,9393,NA,9393,NA,9393,NA,9393,NA,9393,NA,9394,NA,9395,NA,9395,NA,9395,NA,9395,NA,9395,NA,9395,NA
"Announcements & Nutritionists needed","ACF is looking for a MEDICAL DOCTOR in Myanmar","Michael ALVES","2014-09-11","https://www.en-net.org/question/1474.aspx",9653,NA,9653,NA,9653,NA,9653,NA,9653,NA,9653,NA,9655,NA,9656,NA,9657,NA,9657,NA,9657,NA,9657,NA,9657,NA
"Announcements & Nutritionists needed","ACF is looking for A MENTAL HEALTH AND CARE PRACTICES COORDINATOR in BANGLADESH","Michael ALVES","2014-04-18","https://www.en-net.org/question/1345.aspx",9991,NA,9991,NA,9991,NA,9991,NA,9991,NA,9991,NA,9993,NA,9994,NA,9994,NA,9994,NA,9994,NA,9994,NA,9994,NA
"Announcements & Nutritionists needed","ACF is looking for A MOTHER AND CHILD AND NUTRITION TECHNICAL COORDINATOR in Haiti","Michael ALVES","2015-05-11","https://www.en-net.org/question/1724.aspx",9595,NA,9595,NA,9595,NA,9595,NA,9595,NA,9595,NA,9596,NA,9597,NA,9597,NA,9597,NA,9597,NA,9597,NA,9597,NA
"Announcements & Nutritionists needed","ACF is looking for A NUTRITION & HEALTH COORDINATOR (AFGHANISTAN)","Michael ALVES","2017-05-15","https://www.en-net.org/question/2931.aspx",9015,NA,9015,NA,9015,NA,9016,NA,9017,NA,9017,NA,9017,NA,9018,NA,9018,NA,9018,NA,9018,NA,9018,NA,9018,NA
"Announcements & Nutritionists needed","ACF IS LOOKING FOR A NUTRITION & HEALTH COORDINATOR IN BANGLADESH !!!","Michael ALVES","2016-06-24","https://www.en-net.org/question/2535.aspx",8855,NA,8855,NA,8855,NA,8855,NA,8855,NA,8856,NA,8856,NA,8858,NA,8858,NA,8858,NA,8858,NA,8858,NA,8858,NA
"Announcements & Nutritionists needed","ACF IS LOOKING FOR A NUTRITION & HEALTH COORDINATOR IN YEMEN","Michael ALVES","2017-03-01","https://www.en-net.org/question/2824.aspx",8391,NA,8391,NA,8392,NA,8392,NA,8392,NA,8393,NA,8394,NA,8395,NA,8395,NA,8395,NA,8395,NA,8395,NA,8395,NA
"Announcements & Nutritionists needed","ACF is looking for A NUTRITION & HEALTH TECHNICAL ADVISOR (Yemen, Iraq, Kurdistan, Jordan and Djibouti)","Michael ALVES","2017-04-24","https://www.en-net.org/question/2902.aspx",8250,NA,8250,NA,8250,NA,8250,NA,8250,NA,8251,NA,8251,NA,8252,NA,8252,NA,8252,NA,8252,NA,8252,NA,8252,NA
"Announcements & Nutritionists needed","ACF is looking for A NUTRITION AND HEALTH COORDINATOR - FLYING","Marie Lecuyer","2015-03-25","https://www.en-net.org/question/1662.aspx",10006,NA,10006,NA,10006,NA,10006,NA,10006,NA,10006,NA,10007,NA,10008,NA,10008,NA,10008,NA,10008,NA,10008,NA,10008,NA
"Announcements & Nutritionists needed","ACF is looking for A NUTRITION AND HEALTH COORDINATOR - LIBERIA","Michael ALVES","2015-05-22","https://www.en-net.org/question/1741.aspx",10037,NA,10037,NA,10037,NA,10037,NA,10037,NA,10037,NA,10039,NA,10040,NA,10040,NA,10040,NA,10040,NA,10040,NA,10040,NA
"Announcements & Nutritionists needed","ACF is looking for A NUTRITION AND HEALTH COORDINATOR in Aghanistan","Marie Lecuyer","2014-05-07","https://www.en-net.org/question/1359.aspx",9231,NA,9231,NA,9232,NA,9232,NA,9232,NA,9232,NA,9233,NA,9234,NA,9234,NA,9234,NA,9234,NA,9234,NA,9234,NA
"Announcements & Nutritionists needed","ACF is looking for A NUTRITION AND HEALTH COORDINATOR in Ethiopia","Marie Lecuyer","2015-03-17","https://www.en-net.org/question/1650.aspx",9514,NA,9514,NA,9514,NA,9514,NA,9514,NA,9514,NA,9515,NA,9516,NA,9516,NA,9516,NA,9516,NA,9516,NA,9516,NA
"Announcements & Nutritionists needed","ACF is looking for A NUTRITION AND HEALTH COORDINATOR in MYANMAR","Michael ALVES","2015-08-31","https://www.en-net.org/question/1904.aspx",9610,NA,9610,NA,9610,NA,9610,NA,9610,NA,9610,NA,9612,NA,9613,NA,9613,NA,9613,NA,9613,NA,9613,NA,9613,NA
"Announcements & Nutritionists needed","ACF is looking for A NUTRITION AND HEALTH COORDINATOR in SIERRA LEONE","Marie Lecuyer","2014-12-17","https://www.en-net.org/question/1571.aspx",9673,NA,9673,NA,9673,NA,9673,NA,9673,NA,9673,NA,9674,NA,9675,NA,9675,NA,9675,NA,9675,NA,9675,NA,9675,NA
"Announcements & Nutritionists needed","ACF is looking for A NUTRITION AND HEALTH COORDINATOR in YEMEN","Marie Lecuyer","2015-02-11","https://www.en-net.org/question/1619.aspx",9195,NA,9195,NA,9195,NA,9195,NA,9195,NA,9195,NA,9196,NA,9197,NA,9197,NA,9197,NA,9197,NA,9197,NA,9198,NA
"Announcements & Nutritionists needed","ACF is looking for A NUTRITION AND HEALTH EXPERT in INDONESIA","Marie Lecuyer","2014-10-06","https://www.en-net.org/question/1496.aspx",9875,NA,9875,NA,9875,NA,9876,NA,9876,NA,9876,NA,9877,NA,9878,NA,9878,NA,9879,NA,9879,NA,9880,NA,9880,NA
"Announcements & Nutritionists needed","ACF is looking for A NUTRITION AND HEALTH MONITORING AND EVALUATION PROGRAM MANAGER in AFGHANISTAN","Marie Lecuyer","2014-05-21","https://www.en-net.org/question/1377.aspx",9348,NA,9348,NA,9348,NA,9349,NA,9349,NA,9349,NA,9351,NA,9352,NA,9352,NA,9352,NA,9352,NA,9352,NA,9352,NA
"Announcements & Nutritionists needed","ACF is looking for A NUTRITION AND HEALTH MONITORING AND EVALUATION PROGRAM MANAGER in Afghanistan","Marie Lecuyer","2014-07-02","https://www.en-net.org/question/1407.aspx",9495,NA,9495,NA,9495,NA,9495,NA,9495,NA,9495,NA,9497,NA,9498,NA,9498,NA,9498,NA,9498,NA,9498,NA,9498,NA
"Announcements & Nutritionists needed","ACF is looking for A NUTRITION AND HEALTH MONITORING AND EVALUATION PROGRAM MANAGER in Afghanistan","Michael ALVES","2014-09-11","https://www.en-net.org/question/1476.aspx",9213,NA,9213,NA,9213,NA,9213,NA,9213,NA,9213,NA,9214,NA,9215,NA,9215,NA,9215,NA,9215,NA,9215,NA,9215,NA
"Announcements & Nutritionists needed","ACF is looking for A NUTRITION AND HEALTH PROGRAM MANAGER  in  MYANMAR","Marie Lecuyer","2015-02-16","https://www.en-net.org/question/1621.aspx",9059,NA,9059,NA,9059,NA,9059,NA,9059,NA,9059,NA,9060,NA,9061,NA,9061,NA,9061,NA,9061,NA,9061,NA,9061,NA
"Announcements & Nutritionists needed","ACF is looking for A NUTRITION AND HEALTH PROGRAM MANAGER - FLYING","Marie Lecuyer","2015-03-25","https://www.en-net.org/question/1663.aspx",9309,NA,9310,NA,9310,NA,9310,NA,9310,NA,9310,NA,9311,NA,9312,NA,9312,NA,9312,NA,9313,NA,9313,NA,9313,NA
"Announcements & Nutritionists needed","ACF is looking for A NUTRITION AND HEALTH PROGRAM MANAGER – SMART SURVEY in India (Burhanpur District (Madhya Pradesh) and Baran District (Rajasthan))","Marie Lecuyer","2014-03-27","https://www.en-net.org/question/1320.aspx",10197,NA,10197,NA,10197,NA,10197,NA,10197,NA,10197,NA,10198,NA,10199,NA,10199,NA,10199,NA,10199,NA,10199,NA,10199,NA
"Announcements & Nutritionists needed","ACF is looking for A NUTRITION AND HEALTH PROGRAM MANAGER – SMART SURVEY in MYANMAR","Marie Lecuyer","2014-03-27","https://www.en-net.org/question/1321.aspx",9245,NA,9245,NA,9245,NA,9245,NA,9245,NA,9245,NA,9247,NA,9248,NA,9248,NA,9248,NA,9248,NA,9248,NA,9250,NA
"Announcements & Nutritionists needed","ACF is looking for A NUTRITION AND HEALTH PROGRAM MANAGER – SMART SURVEY in YEMEN","Michael ALVES","2014-04-03","https://www.en-net.org/question/1328.aspx",9683,NA,9683,NA,9683,NA,9683,NA,9683,NA,9683,NA,9685,NA,9686,NA,9686,NA,9686,NA,9686,NA,9686,NA,9686,NA
"Announcements & Nutritionists needed","ACF is looking for A NUTRITION AND HEALTH PROGRAM MANAGER in  LIBERIA","Michael ALVES","2015-09-02","https://www.en-net.org/question/1913.aspx",9707,NA,9707,NA,9707,NA,9707,NA,9707,NA,9707,NA,9708,NA,9709,NA,9709,NA,9709,NA,9709,NA,9709,NA,9709,NA
"Announcements & Nutritionists needed","ACF is looking for A NUTRITION AND HEALTH PROGRAM MANAGER in Ethiopia","Marie Lecuyer","2014-03-19","https://www.en-net.org/question/1309.aspx",9700,NA,9700,NA,9700,NA,9700,NA,9700,NA,9700,NA,9702,NA,9702,NA,9702,NA,9702,NA,9702,NA,9702,NA,9702,NA
"Announcements & Nutritionists needed","ACF is looking for A NUTRITION AND HEALTH PROGRAM MANAGER in MYANMAR","Michael ALVES","2014-09-18","https://www.en-net.org/question/1482.aspx",9298,NA,9298,NA,9298,NA,9299,NA,9299,NA,9299,NA,9300,NA,9301,NA,9301,NA,9301,NA,9301,NA,9301,NA,9301,NA
"Announcements & Nutritionists needed","ACF is looking for A NUTRITION AND HEALTH PROGRAM MANAGER in MYANMAR","Michael ALVES","2015-08-26","https://www.en-net.org/question/1894.aspx",9477,NA,9477,NA,9477,NA,9477,NA,9477,NA,9477,NA,9478,NA,9479,NA,9479,NA,9479,NA,9479,NA,9479,NA,9480,NA
"Announcements & Nutritionists needed","ACF is looking for A NUTRITION AND HEALTH PROGRAM MANAGER in Sierra Leone","Marie Lecuyer","2014-08-04","https://www.en-net.org/question/1436.aspx",9150,NA,9150,NA,9150,NA,9150,NA,9150,NA,9150,NA,9152,NA,9153,NA,9154,NA,9154,NA,9154,NA,9154,NA,9154,NA
"Announcements & Nutritionists needed","ACF is looking for A NUTRITION AND HEALTH PROGRAM MANAGER in SIERRA LEONE","Marie LECUYER","2015-03-20","https://www.en-net.org/question/1658.aspx",9379,NA,9381,NA,9381,NA,9381,NA,9381,NA,9381,NA,9382,NA,9383,NA,9383,NA,9383,NA,9383,NA,9383,NA,9383,NA
"Announcements & Nutritionists needed","ACF is looking for A NUTRITION AND HEALTH PROGRAM MANAGER in YEMEN","Marie Lecuyer","2015-02-11","https://www.en-net.org/question/1618.aspx",9459,NA,9459,NA,9459,NA,9459,NA,9459,NA,9459,NA,9460,NA,9461,NA,9461,NA,9461,NA,9461,NA,9461,NA,9461,NA
"Announcements & Nutritionists needed","ACF is looking for A NUTRITION AND HEALTH PROGRAM MANAGER in Yemen (Aden)","Michael ALVES","2015-08-28","https://www.en-net.org/question/1902.aspx",9673,NA,9673,NA,9673,NA,9673,NA,9673,NA,9673,NA,9674,NA,9675,NA,9675,NA,9675,NA,9675,NA,9675,NA,9675,NA
"Announcements & Nutritionists needed","ACF IS LOOKING FOR A NUTRITION COORDINATOR IN AFGHANISTAN !!!","Michael ALVES","2016-06-06","https://www.en-net.org/question/2508.aspx",9119,NA,9119,NA,9119,NA,9119,NA,9119,NA,9120,NA,9120,NA,9121,NA,9121,NA,9121,NA,9121,NA,9121,NA,9121,NA
"Announcements & Nutritionists needed","ACF is looking for A NUTRITION SURVEILLANCE EXPERT - SIERRA LEONE","Marie LECUYER","2015-03-20","https://www.en-net.org/question/1657.aspx",10174,NA,10174,NA,10175,NA,10175,NA,10175,NA,10175,NA,10176,NA,10177,NA,10177,NA,10177,NA,10177,NA,10178,NA,10179,NA
"Announcements & Nutritionists needed","ACF is looking for A NUTRITION SURVEILLANCE EXPERT in Sierra Leone","Marie Lecuyer","2014-02-27","https://www.en-net.org/question/1284.aspx",9773,NA,9773,NA,9773,NA,9773,NA,9773,NA,9773,NA,9774,NA,9775,NA,9775,NA,9775,NA,9775,NA,9775,NA,9775,NA
"Announcements & Nutritionists needed","ACF is looking for A NUTRITION SURVEILLANCE EXPERT in Sierra Leone","Marie Lecuyer","2014-05-14","https://www.en-net.org/question/1365.aspx",10150,NA,10150,NA,10150,NA,10150,NA,10150,NA,10150,NA,10151,NA,10152,NA,10153,NA,10153,NA,10153,NA,10153,NA,10153,NA
"Announcements & Nutritionists needed","ACF is looking for A NUTRITION TRAINING EXPERT in  AFGHANISTAN","Marie Lecuyer","2015-04-09","https://www.en-net.org/question/1679.aspx",9431,NA,9431,NA,9431,NA,9431,NA,9431,NA,9431,NA,9432,NA,9433,NA,9433,NA,9433,NA,9433,NA,9433,NA,9433,NA
"Announcements & Nutritionists needed","ACF is looking for A NUTRITIONAL CAUSAL ANALYSIS EXPERT in ETHIOPIA","Michael ALVES","2015-09-02","https://www.en-net.org/question/1910.aspx",9880,NA,9880,NA,9880,NA,9880,NA,9880,NA,9880,NA,9881,NA,9882,NA,9882,NA,9882,NA,9882,NA,9882,NA,9882,NA
"Announcements & Nutritionists needed","ACF IS LOOKING FOR A PROGRAM MANAGER IN MAIDUGURI- NIGERIA","Anonymous 3817","2016-07-15","https://www.en-net.org/question/2554.aspx",9292,NA,9294,NA,9294,NA,9294,NA,9294,NA,9295,NA,9295,NA,9296,NA,9296,NA,9296,NA,9296,NA,9297,NA,9298,NA
"Announcements & Nutritionists needed","ACF is looking for A PSYCHOLOGIST - MENTAL HEALTH & CARE PRACTICES PROGRAMME MANAGER in Myanmar","Michael ALVES","2014-09-11","https://www.en-net.org/question/1478.aspx",10130,NA,10130,NA,10130,NA,10130,NA,10130,NA,10130,NA,10131,NA,10132,NA,10132,NA,10132,NA,10132,NA,10132,NA,10132,NA
"Announcements & Nutritionists needed","ACF is looking for a psychologist head of research project","Michael ALVES","2014-02-06","https://www.en-net.org/question/1266.aspx",8968,NA,8969,NA,8969,NA,8970,NA,8970,NA,8970,NA,8971,NA,8972,NA,8972,NA,8972,NA,8972,NA,8972,NA,8972,NA
