"Theme","Topic","Author","Posted","Link","Views_20231211_005114","Replies_20231211_005114","Views_20231211_020231","Replies_20231211_020231","Views_20231211_023502","Replies_20231211_023502","Views_20231211_031948","Replies_20231211_031948","Views_20231211_042201","Replies_20231211_042201","Views_20231211_051739","Replies_20231211_051739","Views_20231211_062054","Replies_20231211_062054","Views_20231211_071854","Replies_20231211_071854","Views_20231211_082123","Replies_20231211_082123","Views_20231211_092100","Replies_20231211_092100","Views_20231211_102110","Replies_20231211_102110","Views_20231211_111653","Replies_20231211_111653","Views_20231211_122519","Replies_20231211_122519"
"Announcements & Nutritionists needed","ACF is lookinf for A NUTRITION AND HEALTH PROGRAM MANAGER in YEMEN","Michael ALVES","2015-06-29","https://www.en-net.org/question/1811.aspx",9315,NA,9315,NA,9315,NA,9315,NA,9315,NA,9316,NA,9316,NA,9316,NA,9316,NA,9316,NA,9316,NA,9316,NA,9316,NA
"Announcements & Nutritionists needed","ACF is looking A CONSULTANT FOR A STUDY ON RUTF","Michael ALVES","2015-09-02","https://www.en-net.org/question/1911.aspx",10346,NA,10346,NA,10346,NA,10346,NA,10346,NA,10347,NA,10347,NA,10349,NA,10349,NA,10349,NA,10349,NA,10349,NA,10349,NA
"Announcements & Nutritionists needed","ACF is looking for a A DEPUTY NUTRITION CLUSTER COORDINATOR in Afghanistan","Marie Lecuyer","2014-07-04","https://www.en-net.org/question/1413.aspx",9317,NA,9317,NA,9317,NA,9317,NA,9317,NA,9318,NA,9318,NA,9318,NA,9318,NA,9318,NA,9318,NA,9318,NA,9318,NA
"Announcements & Nutritionists needed","ACF is looking for a A HEAD OF NUTRITION AND HEALTH DEPARTMENT in Afghanistan","Michael ALVES","2014-04-08","https://www.en-net.org/question/1333.aspx",8790,NA,8790,NA,8790,NA,8790,NA,8790,NA,8791,NA,8791,NA,8791,NA,8791,NA,8791,NA,8791,NA,8791,NA,8791,NA
"Announcements & Nutritionists needed","ACF is looking for a A HEALTH SYSTEM STRENGTHENING EXPERT in Afghanistan","Marie Lecuyer","2014-07-30","https://www.en-net.org/question/1431.aspx",9188,NA,9188,NA,9188,NA,9188,NA,9188,NA,9189,NA,9189,NA,9189,NA,9189,NA,9189,NA,9189,NA,9189,NA,9189,NA
"Announcements & Nutritionists needed","ACF is looking for a A HEALTH SYSTEM STRENGTHENING EXPERT in Afghanistan","Marie Lecuyer","2014-10-21","https://www.en-net.org/question/1508.aspx",9333,NA,9333,NA,9333,NA,9333,NA,9333,NA,9334,NA,9334,NA,9334,NA,9334,NA,9334,NA,9334,NA,9334,NA,9334,NA
"Announcements & Nutritionists needed","ACF is looking for a A HEALTH SYSTEM STRENGTHENING EXPERT in AFGHANISTAN","Marie Lecuyer","2014-12-03","https://www.en-net.org/question/1558.aspx",9248,NA,9248,NA,9248,NA,9248,NA,9248,NA,9249,NA,9249,NA,9249,NA,9249,NA,9249,NA,9249,NA,9249,NA,9249,NA
"Announcements & Nutritionists needed","ACF is looking for a A MENTAL HEALTH AND CARE PRACTICES HEAD OF DEPARTMENT - YEMEN","Marie Lecuyer","2014-05-07","https://www.en-net.org/question/1360.aspx",9421,NA,9421,NA,9421,NA,9421,NA,9421,NA,9422,NA,9422,NA,9422,NA,9422,NA,9422,NA,9422,NA,9422,NA,9422,NA
"Announcements & Nutritionists needed","ACF is looking for a A NUTRITION AND HEALTH COORDINATOR - SOMALIA based in Kenya","Marie Lecuyer","2014-05-15","https://www.en-net.org/question/1368.aspx",9646,NA,9646,NA,9646,NA,9646,NA,9646,NA,9647,NA,9647,NA,9647,NA,9647,NA,9647,NA,9647,NA,9647,NA,9647,NA
"Announcements & Nutritionists needed","ACF is looking for a A NUTRITION AND HEALTH PROGRAM MANAGER – SMART SURVEY in INDIA (Orissa state)","Marie Lecuyer","2014-03-27","https://www.en-net.org/question/1319.aspx",9749,NA,9749,NA,9749,NA,9749,NA,9749,NA,9750,NA,9750,NA,9750,NA,9750,NA,9750,NA,9750,NA,9750,NA,9750,NA
"Announcements & Nutritionists needed","ACF is looking for a A NUTRITION AND HEALTH PROGRAM MANAGER in LIBERIA","Marie Lecuyer","2014-11-19","https://www.en-net.org/question/1544.aspx",9989,NA,9989,NA,9989,NA,9989,NA,9989,NA,9990,NA,9990,NA,9990,NA,9990,NA,9990,NA,9990,NA,9990,NA,9990,NA
"Announcements & Nutritionists needed","ACF is looking for a A NUTRITIONAL CAUSAL ANALYSIS EXPERT - AFGHANISTAN","Marie Lecuyer","2014-06-06","https://www.en-net.org/question/1389.aspx",9369,NA,9369,NA,9369,NA,9369,NA,9369,NA,9370,NA,9370,NA,9370,NA,9370,NA,9370,NA,9370,NA,9370,NA,9370,NA
"Announcements & Nutritionists needed","ACF is looking for a A NUTRITIONAL CAUSAL ANALYSIS EXPERT - YEMEN","Marie Lecuyer","2014-03-12","https://www.en-net.org/question/1298.aspx",9936,NA,9936,NA,9936,NA,9936,NA,9936,NA,9937,NA,9937,NA,9937,NA,9937,NA,9937,NA,9937,NA,9937,NA,9937,NA
"Announcements & Nutritionists needed","ACF is looking for a A PSYCHOLOGIST - MENTAL HEALTH AND CARE PRACTICES EXPERT in Afghanistan","Marie Lecuyer","2014-07-04","https://www.en-net.org/question/1412.aspx",9585,NA,9585,NA,9585,NA,9585,NA,9585,NA,9586,NA,9586,NA,9586,NA,9586,NA,9586,NA,9586,NA,9586,NA,9586,NA
"Announcements & Nutritionists needed","ACF is looking for A FLYING MENTAL HEALTH AND CARE PRACTICES COORDINATOR","Marie Lecuyer","2014-07-02","https://www.en-net.org/question/1408.aspx",9259,NA,9259,NA,9259,NA,9259,NA,9259,NA,9260,NA,9260,NA,9260,NA,9260,NA,9260,NA,9260,NA,9260,NA,9260,NA
"Announcements & Nutritionists needed","ACF is looking for A HEAD OF HUMAN RESOURCES DEPARTMENT in Afghanistan","Marie Lecuyer","2014-03-19","https://www.en-net.org/question/1305.aspx",9150,NA,9150,NA,9150,NA,9150,NA,9150,NA,9151,NA,9151,NA,9153,NA,9153,NA,9153,NA,9153,NA,9153,NA,9153,NA
"Announcements & Nutritionists needed","ACF is looking for A HEAD OF RESEARCH PROJECT - NIAP","Michael ALVES","2014-03-26","https://www.en-net.org/question/1318.aspx",8926,NA,8926,NA,8926,NA,8926,NA,8926,NA,8927,NA,8927,NA,8927,NA,8927,NA,8927,NA,8927,NA,8927,NA,8927,NA
"Announcements & Nutritionists needed","ACF is looking for A HEALTH PROGRAM DEPUTY COORDINATOR in SIERRA LEONE","Marie Lecuyer","2015-03-17","https://www.en-net.org/question/1651.aspx",8949,NA,8949,NA,8949,NA,8949,NA,8949,NA,8950,NA,8950,NA,8950,NA,8950,NA,8950,NA,8950,NA,8950,NA,8950,NA
"Announcements & Nutritionists needed","ACF is looking for A HEALTH SYSTEM STRENGTHENING PROGRAM MANAGER in Afghanistan","Michael ALVES","2014-09-11","https://www.en-net.org/question/1475.aspx",9295,NA,9295,NA,9295,NA,9295,NA,9295,NA,9296,NA,9296,NA,9296,NA,9296,NA,9297,NA,9297,NA,9297,NA,9297,NA
"Announcements & Nutritionists needed","ACF is looking for A HEALTH SYSTEM STRENGTHENING SENIOR PROGRAM MANAGER - AFGHANISTAN","Marie Lecuyer","2014-05-19","https://www.en-net.org/question/1373.aspx",8902,NA,8902,NA,8902,NA,8902,NA,8902,NA,8903,NA,8903,NA,8903,NA,8903,NA,8903,NA,8903,NA,8903,NA,8903,NA
"Announcements & Nutritionists needed","ACF is looking for a Link NCA PROJECT COORDINATOR","Julien Morel","2015-02-22","https://www.en-net.org/question/1629.aspx",9497,NA,9497,NA,9497,NA,9497,NA,9497,NA,9498,NA,9498,NA,9499,NA,9499,NA,9499,NA,9499,NA,9499,NA,9499,NA
"Announcements & Nutritionists needed","ACF is looking for A LOGISTICS, FINANCE AND HUMAN RESOURCES MANAGER in AFGHANISTAN","Marie Lecuyer","2014-05-07","https://www.en-net.org/question/1356.aspx",9639,NA,9639,NA,9639,NA,9639,NA,9639,NA,9640,NA,9640,NA,9640,NA,9640,NA,9640,NA,9640,NA,9640,NA,9640,NA
"Announcements & Nutritionists needed","ACF is looking for A MEDICAL DOCTOR in Myanmar","Marie Lecuyer","2014-12-19","https://www.en-net.org/question/1577.aspx",8628,NA,8628,NA,8628,NA,8628,NA,8628,NA,8629,NA,8629,NA,8629,NA,8629,NA,8629,NA,8629,NA,8629,NA,8629,NA
"Announcements & Nutritionists needed","ACF is looking for a MEDICAL DOCTOR in Myanmar","Marie Lecuyer","2015-01-28","https://www.en-net.org/question/1598.aspx",8257,NA,8257,NA,8257,NA,8257,NA,8257,NA,8258,NA,8258,NA,8258,NA,8258,NA,8258,NA,8258,NA,8258,NA,8258,NA
"Announcements & Nutritionists needed","ACF is looking for a MEDICAL DOCTOR in Myanmar","Marie Lecuyer","2015-02-18","https://www.en-net.org/question/1624.aspx",9148,NA,9148,NA,9148,NA,9148,NA,9148,NA,9149,NA,9149,NA,9149,NA,9149,NA,9149,NA,9149,NA,9149,NA,9149,NA
"Announcements & Nutritionists needed","ACF is looking for a MEDICAL DOCTOR in Myanmar","Michael ALVES","2014-09-11","https://www.en-net.org/question/1474.aspx",9334,NA,9334,NA,9334,NA,9334,NA,9334,NA,9335,NA,9335,NA,9335,NA,9335,NA,9335,NA,9335,NA,9335,NA,9335,NA
"Announcements & Nutritionists needed","ACF is looking for A MENTAL HEALTH AND CARE PRACTICES COORDINATOR in BANGLADESH","Michael ALVES","2014-04-18","https://www.en-net.org/question/1345.aspx",9665,NA,9665,NA,9665,NA,9665,NA,9665,NA,9666,NA,9666,NA,9666,NA,9666,NA,9666,NA,9666,NA,9666,NA,9666,NA
"Announcements & Nutritionists needed","ACF is looking for A MOTHER AND CHILD AND NUTRITION TECHNICAL COORDINATOR in Haiti","Michael ALVES","2015-05-11","https://www.en-net.org/question/1724.aspx",9318,NA,9318,NA,9318,NA,9318,NA,9318,NA,9319,NA,9319,NA,9319,NA,9319,NA,9319,NA,9319,NA,9319,NA,9319,NA
"Announcements & Nutritionists needed","ACF is looking for A NUTRITION & HEALTH COORDINATOR (AFGHANISTAN)","Michael ALVES","2017-05-15","https://www.en-net.org/question/2931.aspx",8668,NA,8668,NA,8668,NA,8668,NA,8668,NA,8669,NA,8669,NA,8670,NA,8670,NA,8670,NA,8670,NA,8670,NA,8670,NA
"Announcements & Nutritionists needed","ACF IS LOOKING FOR A NUTRITION & HEALTH COORDINATOR IN BANGLADESH !!!","Michael ALVES","2016-06-24","https://www.en-net.org/question/2535.aspx",8594,NA,8594,NA,8594,NA,8594,NA,8594,NA,8595,NA,8596,NA,8597,NA,8597,NA,8597,NA,8597,NA,8597,NA,8597,NA
"Announcements & Nutritionists needed","ACF IS LOOKING FOR A NUTRITION & HEALTH COORDINATOR IN YEMEN","Michael ALVES","2017-03-01","https://www.en-net.org/question/2824.aspx",8107,NA,8107,NA,8107,NA,8107,NA,8107,NA,8108,NA,8108,NA,8109,NA,8109,NA,8109,NA,8109,NA,8109,NA,8109,NA
"Announcements & Nutritionists needed","ACF is looking for A NUTRITION & HEALTH TECHNICAL ADVISOR (Yemen, Iraq, Kurdistan, Jordan and Djibouti)","Michael ALVES","2017-04-24","https://www.en-net.org/question/2902.aspx",7956,NA,7956,NA,7956,NA,7956,NA,7956,NA,7957,NA,7957,NA,7958,NA,7958,NA,7958,NA,7958,NA,7958,NA,7958,NA
"Announcements & Nutritionists needed","ACF is looking for A NUTRITION AND HEALTH COORDINATOR - FLYING","Marie Lecuyer","2015-03-25","https://www.en-net.org/question/1662.aspx",9718,NA,9718,NA,9718,NA,9718,NA,9718,NA,9719,NA,9719,NA,9719,NA,9719,NA,9719,NA,9719,NA,9719,NA,9719,NA
"Announcements & Nutritionists needed","ACF is looking for A NUTRITION AND HEALTH COORDINATOR - LIBERIA","Michael ALVES","2015-05-22","https://www.en-net.org/question/1741.aspx",9740,NA,9740,NA,9740,NA,9740,NA,9740,NA,9741,NA,9741,NA,9741,NA,9741,NA,9741,NA,9741,NA,9741,NA,9741,NA
"Announcements & Nutritionists needed","ACF is looking for A NUTRITION AND HEALTH COORDINATOR in Aghanistan","Marie Lecuyer","2014-05-07","https://www.en-net.org/question/1359.aspx",8965,NA,8965,NA,8965,NA,8965,NA,8965,NA,8966,NA,8966,NA,8966,NA,8966,NA,8966,NA,8966,NA,8966,NA,8966,NA
"Announcements & Nutritionists needed","ACF is looking for A NUTRITION AND HEALTH COORDINATOR in Ethiopia","Marie Lecuyer","2015-03-17","https://www.en-net.org/question/1650.aspx",9217,NA,9217,NA,9217,NA,9217,NA,9217,NA,9218,NA,9218,NA,9218,NA,9218,NA,9218,NA,9218,NA,9218,NA,9218,NA
"Announcements & Nutritionists needed","ACF is looking for A NUTRITION AND HEALTH COORDINATOR in MYANMAR","Michael ALVES","2015-08-31","https://www.en-net.org/question/1904.aspx",9361,NA,9361,NA,9361,NA,9361,NA,9361,NA,9362,NA,9362,NA,9362,NA,9362,NA,9362,NA,9362,NA,9362,NA,9362,NA
"Announcements & Nutritionists needed","ACF is looking for A NUTRITION AND HEALTH COORDINATOR in SIERRA LEONE","Marie Lecuyer","2014-12-17","https://www.en-net.org/question/1571.aspx",9379,NA,9379,NA,9379,NA,9379,NA,9379,NA,9380,NA,9380,NA,9380,NA,9380,NA,9380,NA,9380,NA,9380,NA,9380,NA
"Announcements & Nutritionists needed","ACF is looking for A NUTRITION AND HEALTH COORDINATOR in YEMEN","Marie Lecuyer","2015-02-11","https://www.en-net.org/question/1619.aspx",8937,NA,8937,NA,8937,NA,8937,NA,8937,NA,8938,NA,8938,NA,8938,NA,8938,NA,8938,NA,8938,NA,8938,NA,8938,NA
"Announcements & Nutritionists needed","ACF is looking for A NUTRITION AND HEALTH EXPERT in INDONESIA","Marie Lecuyer","2014-10-06","https://www.en-net.org/question/1496.aspx",9531,NA,9531,NA,9531,NA,9531,NA,9531,NA,9532,NA,9532,NA,9532,NA,9532,NA,9532,NA,9532,NA,9532,NA,9532,NA
"Announcements & Nutritionists needed","ACF is looking for A NUTRITION AND HEALTH MONITORING AND EVALUATION PROGRAM MANAGER in AFGHANISTAN","Marie Lecuyer","2014-05-21","https://www.en-net.org/question/1377.aspx",9020,NA,9020,NA,9020,NA,9020,NA,9020,NA,9021,NA,9021,NA,9021,NA,9021,NA,9021,NA,9021,NA,9022,NA,9023,NA
"Announcements & Nutritionists needed","ACF is looking for A NUTRITION AND HEALTH MONITORING AND EVALUATION PROGRAM MANAGER in Afghanistan","Marie Lecuyer","2014-07-02","https://www.en-net.org/question/1407.aspx",9176,NA,9176,NA,9176,NA,9176,NA,9176,NA,9177,NA,9177,NA,9177,NA,9177,NA,9177,NA,9177,NA,9177,NA,9177,NA
"Announcements & Nutritionists needed","ACF is looking for A NUTRITION AND HEALTH MONITORING AND EVALUATION PROGRAM MANAGER in Afghanistan","Michael ALVES","2014-09-11","https://www.en-net.org/question/1476.aspx",8936,NA,8936,NA,8936,NA,8936,NA,8936,NA,8937,NA,8937,NA,8937,NA,8937,NA,8937,NA,8937,NA,8937,NA,8937,NA
"Announcements & Nutritionists needed","ACF is looking for A NUTRITION AND HEALTH PROGRAM MANAGER  in  MYANMAR","Marie Lecuyer","2015-02-16","https://www.en-net.org/question/1621.aspx",8816,NA,8816,NA,8816,NA,8816,NA,8816,NA,8817,NA,8817,NA,8817,NA,8817,NA,8817,NA,8817,NA,8817,NA,8817,NA
"Announcements & Nutritionists needed","ACF is looking for A NUTRITION AND HEALTH PROGRAM MANAGER - FLYING","Marie Lecuyer","2015-03-25","https://www.en-net.org/question/1663.aspx",9012,NA,9012,NA,9012,NA,9012,NA,9012,NA,9013,NA,9013,NA,9013,NA,9013,NA,9013,NA,9013,NA,9013,NA,9013,NA
"Announcements & Nutritionists needed","ACF is looking for A NUTRITION AND HEALTH PROGRAM MANAGER – SMART SURVEY in India (Burhanpur District (Madhya Pradesh) and Baran District (Rajasthan))","Marie Lecuyer","2014-03-27","https://www.en-net.org/question/1320.aspx",9889,NA,9889,NA,9889,NA,9889,NA,9889,NA,9890,NA,9890,NA,9890,NA,9890,NA,9890,NA,9890,NA,9890,NA,9890,NA
"Announcements & Nutritionists needed","ACF is looking for A NUTRITION AND HEALTH PROGRAM MANAGER – SMART SURVEY in MYANMAR","Marie Lecuyer","2014-03-27","https://www.en-net.org/question/1321.aspx",8928,NA,8928,NA,8928,NA,8928,NA,8928,NA,8929,NA,8929,NA,8929,NA,8929,NA,8929,NA,8929,NA,8929,NA,8929,NA
"Announcements & Nutritionists needed","ACF is looking for A NUTRITION AND HEALTH PROGRAM MANAGER – SMART SURVEY in YEMEN","Michael ALVES","2014-04-03","https://www.en-net.org/question/1328.aspx",9360,NA,9360,NA,9360,NA,9360,NA,9360,NA,9361,NA,9361,NA,9361,NA,9361,NA,9361,NA,9361,NA,9361,NA,9361,NA
"Announcements & Nutritionists needed","ACF is looking for A NUTRITION AND HEALTH PROGRAM MANAGER in  LIBERIA","Michael ALVES","2015-09-02","https://www.en-net.org/question/1913.aspx",9444,NA,9444,NA,9444,NA,9444,NA,9444,NA,9445,NA,9445,NA,9445,NA,9445,NA,9445,NA,9445,NA,9445,NA,9445,NA
"Announcements & Nutritionists needed","ACF is looking for A NUTRITION AND HEALTH PROGRAM MANAGER in Ethiopia","Marie Lecuyer","2014-03-19","https://www.en-net.org/question/1309.aspx",9394,NA,9394,NA,9394,NA,9394,NA,9394,NA,9395,NA,9395,NA,9395,NA,9395,NA,9395,NA,9395,NA,9395,NA,9395,NA
"Announcements & Nutritionists needed","ACF is looking for A NUTRITION AND HEALTH PROGRAM MANAGER in MYANMAR","Michael ALVES","2014-09-18","https://www.en-net.org/question/1482.aspx",9031,NA,9031,NA,9031,NA,9031,NA,9031,NA,9032,NA,9032,NA,9033,NA,9033,NA,9033,NA,9033,NA,9033,NA,9033,NA
"Announcements & Nutritionists needed","ACF is looking for A NUTRITION AND HEALTH PROGRAM MANAGER in MYANMAR","Michael ALVES","2015-08-26","https://www.en-net.org/question/1894.aspx",9186,NA,9186,NA,9186,NA,9186,NA,9186,NA,9187,NA,9187,NA,9187,NA,9187,NA,9187,NA,9187,NA,9187,NA,9187,NA
"Announcements & Nutritionists needed","ACF is looking for A NUTRITION AND HEALTH PROGRAM MANAGER in Sierra Leone","Marie Lecuyer","2014-08-04","https://www.en-net.org/question/1436.aspx",8822,NA,8822,NA,8822,NA,8822,NA,8822,NA,8823,NA,8823,NA,8823,NA,8823,NA,8823,NA,8823,NA,8823,NA,8823,NA
"Announcements & Nutritionists needed","ACF is looking for A NUTRITION AND HEALTH PROGRAM MANAGER in SIERRA LEONE","Marie LECUYER","2015-03-20","https://www.en-net.org/question/1658.aspx",9112,NA,9112,NA,9112,NA,9112,NA,9112,NA,9113,NA,9113,NA,9113,NA,9113,NA,9113,NA,9113,NA,9113,NA,9113,NA
"Announcements & Nutritionists needed","ACF is looking for A NUTRITION AND HEALTH PROGRAM MANAGER in YEMEN","Marie Lecuyer","2015-02-11","https://www.en-net.org/question/1618.aspx",9210,NA,9210,NA,9210,NA,9210,NA,9210,NA,9211,NA,9211,NA,9211,NA,9211,NA,9211,NA,9211,NA,9211,NA,9211,NA
"Announcements & Nutritionists needed","ACF is looking for A NUTRITION AND HEALTH PROGRAM MANAGER in Yemen (Aden)","Michael ALVES","2015-08-28","https://www.en-net.org/question/1902.aspx",9399,NA,9399,NA,9399,NA,9399,NA,9399,NA,9400,NA,9400,NA,9400,NA,9400,NA,9400,NA,9400,NA,9400,NA,9400,NA
"Announcements & Nutritionists needed","ACF IS LOOKING FOR A NUTRITION COORDINATOR IN AFGHANISTAN !!!","Michael ALVES","2016-06-06","https://www.en-net.org/question/2508.aspx",8859,NA,8859,NA,8859,NA,8859,NA,8859,NA,8860,NA,8860,NA,8861,NA,8861,NA,8861,NA,8861,NA,8861,NA,8861,NA
"Announcements & Nutritionists needed","ACF is looking for A NUTRITION SURVEILLANCE EXPERT - SIERRA LEONE","Marie LECUYER","2015-03-20","https://www.en-net.org/question/1657.aspx",9847,NA,9847,NA,9847,NA,9847,NA,9847,NA,9848,NA,9848,NA,9848,NA,9848,NA,9848,NA,9848,NA,9848,NA,9848,NA
"Announcements & Nutritionists needed","ACF is looking for A NUTRITION SURVEILLANCE EXPERT in Sierra Leone","Marie Lecuyer","2014-02-27","https://www.en-net.org/question/1284.aspx",9444,NA,9444,NA,9444,NA,9444,NA,9444,NA,9445,NA,9445,NA,9445,NA,9445,NA,9445,NA,9445,NA,9445,NA,9445,NA
"Announcements & Nutritionists needed","ACF is looking for A NUTRITION SURVEILLANCE EXPERT in Sierra Leone","Marie Lecuyer","2014-05-14","https://www.en-net.org/question/1365.aspx",9813,NA,9814,NA,9814,NA,9814,NA,9814,NA,9815,NA,9815,NA,9815,NA,9816,NA,9816,NA,9816,NA,9816,NA,9816,NA
"Announcements & Nutritionists needed","ACF is looking for A NUTRITION TRAINING EXPERT in  AFGHANISTAN","Marie Lecuyer","2015-04-09","https://www.en-net.org/question/1679.aspx",9044,NA,9044,NA,9044,NA,9044,NA,9045,NA,9046,NA,9046,NA,9046,NA,9046,NA,9046,NA,9046,NA,9046,NA,9046,NA
"Announcements & Nutritionists needed","ACF is looking for A NUTRITIONAL CAUSAL ANALYSIS EXPERT in ETHIOPIA","Michael ALVES","2015-09-02","https://www.en-net.org/question/1910.aspx",9632,NA,9632,NA,9632,NA,9632,NA,9632,NA,9633,NA,9633,NA,9635,NA,9635,NA,9635,NA,9635,NA,9635,NA,9635,NA
"Announcements & Nutritionists needed","ACF IS LOOKING FOR A PROGRAM MANAGER IN MAIDUGURI- NIGERIA","Anonymous 3817","2016-07-15","https://www.en-net.org/question/2554.aspx",9039,NA,9039,NA,9039,NA,9039,NA,9039,NA,9040,NA,9040,NA,9041,NA,9041,NA,9041,NA,9041,NA,9041,NA,9041,NA
"Announcements & Nutritionists needed","ACF is looking for A PSYCHOLOGIST - MENTAL HEALTH & CARE PRACTICES PROGRAMME MANAGER in Myanmar","Michael ALVES","2014-09-11","https://www.en-net.org/question/1478.aspx",9828,NA,9828,NA,9828,NA,9828,NA,9828,NA,9829,NA,9829,NA,9829,NA,9829,NA,9829,NA,9829,NA,9829,NA,9829,NA
"Announcements & Nutritionists needed","ACF is looking for a psychologist head of research project","Michael ALVES","2014-02-06","https://www.en-net.org/question/1266.aspx",8711,NA,8711,NA,8711,NA,8711,NA,8711,NA,8712,NA,8712,NA,8714,NA,8714,NA,8714,NA,8714,NA,8714,NA,8714,NA
"Announcements & Nutritionists needed","ACF is looking for A PSYCHOLOGIST MENTAL HEALTH AND CARE PRACTICES COORDINATOR in JORDAN","Marie Lecuyer","2014-06-16","https://www.en-net.org/question/1393.aspx",9132,NA,9132,NA,9132,NA,9132,NA,9132,NA,9133,NA,9133,NA,9133,NA,9133,NA,9133,NA,9133,NA,9133,NA,9133,NA
"Announcements & Nutritionists needed","ACF IS LOOKING FOR A ROVING NUTRITION & HEALTH EXPERT - ASIA","Michael ALVES","2016-11-16","https://www.en-net.org/question/2739.aspx",9255,NA,9255,NA,9255,NA,9255,NA,9255,NA,9256,NA,9256,NA,9257,NA,9257,NA,9257,NA,9257,NA,9257,NA,9257,NA
"Announcements & Nutritionists needed","ACF is looking for A SMART ROVING SURVEY PROGRAM MANAGER","Michael ALVES","2015-05-11","https://www.en-net.org/question/1725.aspx",9874,NA,9875,NA,9875,NA,9875,NA,9875,NA,9876,NA,9876,NA,9876,NA,9876,NA,9876,NA,9876,NA,9876,NA,9876,NA
"Announcements & Nutritionists needed","ACF is looking for A SQUEAC OFFICER in AFGHANISTAN","Marie Lecuyer","2014-05-21","https://www.en-net.org/question/1376.aspx",8759,NA,8759,NA,8759,NA,8759,NA,8759,NA,8760,NA,8760,NA,8760,NA,8760,NA,8760,NA,8760,NA,8760,NA,8760,NA
